input_token,big,brown,calico,cat,dog,lay,mat,on,red,rug,sat,small,tabby,the
rug|sat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|big,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,4.1216,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170
rug|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|calico,-0.2388,-0.2388,-0.2388,3.1041,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388
rug|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|the|small,-0.3170,4.1216,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170,-0.3170
rug|the|tabby,-0.2388,-0.2388,-0.2388,3.1041,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388,-0.2388
rug|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|mat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|on|the,-0.6262,-0.6262,-0.6262,-0.6262,-0.6262,-0.6262,3.7316,-0.6262,-0.6262,3.7828,-0.6262,-0.6262,-0.6262,-0.6262
sat|red|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|red|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|rug|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sat|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|dog,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,4.6388,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568
small|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|mat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|on|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|red|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
